run_id,run_at,config_name,config_description,period,timeframe,dynamic_positions,dynamic_threshold,min_score,indicators,symbol,initial_balance,final_balance,profit_30d,profit_60d,profit_90d,total_trades,winning_trades,losing_trades,neutral_skipped,total_signals,win_rate,avg_win_pct,avg_loss_pct,total_return_pct,max_drawdown_pct,profit_factor,sharpe_approx
bt_20260302_182159_btc_v3_exp,2026-03-02T18:21:59.671672,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_182201_btc_v3_exp,2026-03-02T18:22:01.414427,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_182222_xau_v3_exp,2026-03-02T18:22:22.543696,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_182224_xau_v3_exp,2026-03-02T18:22:24.431920,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_182228_xag_v3_exp,2026-03-02T18:22:28.294532,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_182230_xag_v3_exp,2026-03-02T18:22:30.154136,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_182242_xau_scalp_trend,2026-03-02T18:22:43.007014,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_182244_xau_scalp_trend,2026-03-02T18:22:44.723369,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,10847.0,610.53,847.03,847.03,44,18,26,516,560,40.9,12.47,-4.78,8.47,5.56,1.81,3.48
bt_20260302_182248_btc_scalp_trend,2026-03-02T18:22:48.561670,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_182302_bxc_v2_core,2026-03-02T18:23:02.758637,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,4113,5 months,False,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAG,10000.0,10026.0,129.09,-69.52,244.44,63,30,33,4980,5043,47.6,16.5,-16.25,0.26,4.87,0.92,-0.33
bt_20260302_182306_btc_v2_safe,2026-03-02T18:23:06.642104,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,4113,5 months,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAG,10000.0,9741.0,96.78,-54.67,-13.09,50,22,28,5071,5121,44.0,15.81,-18.58,-2.59,4.35,0.67,-1.63
bt_20260302_182310_xau_v2_momentum,2026-03-02T18:23:10.410469,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,MACD,Momentum,ADX",XAG,10000.0,18434.0,1171.96,865.01,2335.4,75,38,37,4658,4733,50.7,50.84,-31.84,84.34,9.61,1.64,3.23
bt_20260302_182314_btc_v3_exp,2026-03-02T18:23:14.260945,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,Momentum",XAG,10000.0,18434.0,1171.96,865.01,2335.4,75,38,37,4658,4733,50.7,50.84,-31.84,84.34,9.61,1.64,3.23
bt_20260302_182334_xau_v3_exp,2026-03-02T18:23:34.379103,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.25,"RSI,Momentum",XAG,10000.0,18434.0,1171.96,865.01,2335.4,75,38,37,4658,4733,50.7,50.84,-31.84,84.34,9.61,1.64,3.23
bt_20260302_182337_xag_v3_exp,2026-03-02T18:23:37.460851,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,4113,5 months,True,0.2,0.15,"RSI,Momentum",XAG,10000.0,16612.0,1822.67,184.33,2294.93,248,103,145,3095,3343,41.5,42.65,-25.77,66.12,18.92,1.18,1.01
bt_20260302_182341_xau_scalp_trend,2026-03-02T18:23:41.171389,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,4113,5 months,True,0.15,0.25,"RSI,MACD,Momentum",XAG,10000.0,13688.0,575.1,432.46,1123.59,75,38,37,4658,4733,50.7,50.84,-31.84,36.88,4.9,1.64,3.23
bt_20260302_182345_btc_scalp_trend,2026-03-02T18:23:45.200639,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,4113,5 months,True,0.15,0.25,"RSI,MACD,Momentum",XAG,10000.0,13688.0,575.1,432.46,1123.59,75,38,37,4658,4733,50.7,50.84,-31.84,36.88,4.9,1.64,3.23
bt_20260302_184109_bxc_v2_core,2026-03-02T18:41:09.241920,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_184117_btc_v2_safe,2026-03-02T18:41:17.118375,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_184124_xau_v2_momentum,2026-03-02T18:41:24.325489,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_184132_btc_v3_exp,2026-03-02T18:41:32.815924,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_184143_xau_v3_exp,2026-03-02T18:41:43.158934,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_184151_xag_v3_exp,2026-03-02T18:41:51.139412,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_184158_xau_scalp_trend,2026-03-02T18:41:58.870011,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_184206_btc_scalp_trend,2026-03-02T18:42:06.922548,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_184212_bxc_v2_core,2026-03-02T18:42:12.799200,bxc_v2_core,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_184217_btc_v2_safe,2026-03-02T18:42:17.583252,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_184222_xau_v2_momentum,2026-03-02T18:42:22.693065,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_184227_btc_v3_exp,2026-03-02T18:42:27.522997,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_184232_xau_v3_exp,2026-03-02T18:42:32.870708,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_184245_xag_v3_exp,2026-03-02T18:42:45.338921,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_184250_xau_scalp_trend,2026-03-02T18:42:50.443345,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,10847.0,610.53,847.03,847.03,44,18,26,516,560,40.9,12.47,-4.78,8.47,5.56,1.81,3.48
bt_20260302_184255_btc_scalp_trend,2026-03-02T18:42:55.610897,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_184447_bxc_v2_core+base,2026-03-02T18:44:47.927297,bxc_v2_core+base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_190104_base,2026-03-02T19:01:04.987002,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_190134_bxc_v2_core,2026-03-02T19:01:34.628937,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_190139_btc_v2_safe,2026-03-02T19:01:39.482270,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_190143_xau_v2_momentum,2026-03-02T19:01:43.539057,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_190148_btc_v3_exp,2026-03-02T19:01:48.590242,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_190316_xau_v3_exp,2026-03-02T19:03:16.110599,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_190319_xag_v3_exp,2026-03-02T19:03:19.961950,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_190324_xau_scalp_trend,2026-03-02T19:03:24.461327,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_190329_btc_scalp_trend,2026-03-02T19:03:29.408682,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_190345_base,2026-03-02T19:03:45.150839,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_190346_bxc_v2_core,2026-03-02T19:03:46.973514,bxc_v2_core,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_190348_btc_v2_safe,2026-03-02T19:03:48.861768,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_190350_xau_v2_momentum,2026-03-02T19:03:50.681433,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_190403_btc_v3_exp,2026-03-02T19:04:03.073867,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_190404_xau_v3_exp,2026-03-02T19:04:04.923904,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_190406_xag_v3_exp,2026-03-02T19:04:06.741815,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_190408_xau_scalp_trend,2026-03-02T19:04:08.589656,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,10847.0,610.53,847.03,847.03,44,18,26,516,560,40.9,12.47,-4.78,8.47,5.56,1.81,3.48
bt_20260302_190418_btc_scalp_trend,2026-03-02T19:04:18.094824,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_190449_dynamic_on,2026-03-02T19:04:49.601453,dynamic_on,Base + dynamic positions enabled,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_190453_scalp,2026-03-02T19:04:53.379822,scalp,"Scalping config - more trades, shorter holds",all,60m,GOOD,85008,1 year,True,0.15,0.2,"RSI,MACD,Bollinger",XAU,10000.0,11211.0,581.79,351.56,-176.37,103,44,59,4510,4613,42.7,29.27,-17.55,12.11,11.63,1.24,1.21
bt_20260302_190457_btc_focused,2026-03-02T19:04:57.354467,btc_focused,BTC focused - stricter for high volatility,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10043.0,15.15,77.4,77.4,24,12,12,5402,5426,50.0,15.05,-18.49,0.43,1.53,0.81,-0.84
bt_20260302_190511_dynamic_on,2026-03-02T19:05:11.891095,dynamic_on,Base + dynamic positions enabled,recent,60m,LIMITED,7063,~1 month,True,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_190513_scalp,2026-03-02T19:05:13.659196,scalp,"Scalping config - more trades, shorter holds",recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Bollinger",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_190515_btc_focused,2026-03-02T19:05:15.338680,btc_focused,BTC focused - stricter for high volatility,recent,60m,LIMITED,7063,~1 month,True,0.25,0.28,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9963.0,-21.83,-36.79,-36.79,18,10,8,787,805,55.6,6.61,-5.4,-0.37,1.27,1.53,2.43
bt_20260302_192111_bxc_v2_core,2026-03-02T19:21:11.626324,bxc_v2_core,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_192115_btc_v2_safe,2026-03-02T19:21:15.490261,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,all,60m,GOOD,85008,1 year,True,0.25,0.3,"RSI,MACD,Momentum,ADX",XAU,10000.0,10062.0,22.73,115.17,115.17,24,12,12,5402,5426,50.0,15.05,-18.49,0.62,2.3,0.81,-0.84
bt_20260302_192118_xau_v2_momentum,2026-03-02T19:21:18.563258,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,MACD,Momentum,ADX",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_192122_btc_v3_exp,2026-03-02T19:21:22.338498,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_192138_xau_v3_exp,2026-03-02T19:21:38.851824,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.15,"RSI,Momentum",XAU,10000.0,11540.0,1591.91,655.83,-41.23,194,76,118,3512,3706,39.2,25.4,-15.27,15.4,29.3,1.07,0.4
bt_20260302_192142_xag_v3_exp,2026-03-02T19:21:42.707325,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,all,60m,GOOD,85008,1 year,True,0.2,0.25,"RSI,Momentum",XAU,10000.0,12013.0,566.94,320.38,-108.35,54,25,29,5091,5145,46.3,32.11,-17.3,20.13,13.96,1.6,2.43
bt_20260302_192145_xau_scalp_trend,2026-03-02T19:21:45.825911,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.15,"RSI,MACD,Momentum",XAU,10000.0,10930.0,781.25,367.35,35.45,194,76,118,3512,3706,39.2,25.4,-15.27,9.3,15.78,1.07,0.4
bt_20260302_192149_btc_scalp_trend,2026-03-02T19:21:49.462209,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,all,60m,GOOD,85008,1 year,True,0.15,0.25,"RSI,MACD,Momentum",XAU,10000.0,11016.0,283.9,175.4,-37.12,54,25,29,5091,5145,46.3,32.11,-17.3,10.16,7.14,1.6,2.43
bt_20260302_192203_bxc_v2_core,2026-03-02T19:22:03.429977,bxc_v2_core,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
bt_20260302_192205_btc_v2_safe,2026-03-02T19:22:05.270647,btc_v2_safe,JSON: BTC v2 Safe 5m - conservative version,recent,60m,LIMITED,7063,~1 month,True,0.25,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,9847.0,-325.35,-153.05,-153.05,46,21,25,521,567,45.7,6.81,-3.47,-1.53,5.83,1.65,2.7
bt_20260302_192207_xau_v2_momentum,2026-03-02T19:22:07.124685,xau_v2_momentum,JSON: XAU v2 Momentum 5m - gold momentum strategy,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,MACD,Momentum,ADX",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_192208_btc_v3_exp,2026-03-02T19:22:08.907543,btc_v3_exp,JSON: BTC v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.15,"RSI,Momentum",BTC,10000.0,11793.0,1214.31,1793.17,1793.17,63,27,36,311,374,42.9,10.18,-4.91,17.93,12.55,1.55,2.55
bt_20260302_192224_xau_v3_exp,2026-03-02T19:22:24.305950,xau_v3_exp,JSON: XAU v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_192226_xag_v3_exp,2026-03-02T19:22:26.225461,xag_v3_exp,JSON: XAG v3 Experimental - RSI/Momentum only,recent,60m,LIMITED,7063,~1 month,True,0.2,0.2,"RSI,Momentum",BTC,10000.0,11659.0,1184.79,1658.74,1658.74,44,18,26,516,560,40.9,12.47,-4.78,16.59,10.93,1.81,3.48
bt_20260302_192228_xau_scalp_trend,2026-03-02T19:22:28.115291,xau_scalp_trend,JSON: XAU Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.2,"RSI,MACD,Momentum",BTC,10000.0,10847.0,610.53,847.03,847.03,44,18,26,516,560,40.9,12.47,-4.78,8.47,5.56,1.81,3.48
bt_20260302_192229_btc_scalp_trend,2026-03-02T19:22:29.773711,btc_scalp_trend,JSON: BTC Scalp Trend 5m - RSI/MAC/Momentum,recent,60m,LIMITED,7063,~1 month,True,0.15,0.15,"RSI,MACD,Momentum",BTC,10000.0,10925.0,638.25,925.02,925.02,63,27,36,311,374,42.9,10.18,-4.91,9.25,6.41,1.55,2.55
bt_20260302_192245_base,2026-03-02T19:22:45.291147,base,Base configuration - similar to current production,all,60m,GOOD,85008,1 year,False,0.25,0.3,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",XAU,10000.0,10079.0,30.3,152.32,152.32,24,12,12,5402,5426,50.0,15.05,-18.49,0.79,3.06,0.81,-0.84
bt_20260302_192246_base,2026-03-02T19:22:46.943318,base,Base configuration - similar to current production,recent,60m,LIMITED,7063,~1 month,False,0.25,0.15,"RSI,StochRSI,MACD,Bollinger,SMA,Volume,Momentum,Patterns",BTC,10000.0,9752.0,-269.12,-248.31,-248.31,71,32,39,350,421,45.1,5.28,-4.32,-2.48,6.43,1.0,0.02
